id,name,url,rating,types
ChIJ61lTU6EQ2jERiBDECMxHYFY,National Junior College,https://maps.google.com/?cid=6224053626671992968&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.5,"university, school, point_of_interest, establishment"
ChIJ3ek_uDgb2jERH_bUmFEJ6uQ,Sinopec Bukit Timah,https://maps.google.com/?cid=16495006831258957343&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.2,"gas_station, point_of_interest, establishment"
ChIJ2QdCQegb2jERpeuye8JoFDw,Keppel Club,https://maps.google.com/?cid=4329200326318156709&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"tourist_attraction, golf_course, athletic_field, sports_club, sports_activity_location, restaurant, food, point_of_interest, establishment"
ChIJsdsas2ER2jERStdWxVuqeWU,Fourth Avenue Residences,https://maps.google.com/?cid=7312062781142259530&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.1,"condominium_complex, point_of_interest, establishment"
ChIJ4Ta0dAoa2jERxW9Z-hQBxnM,Hwa Chong Institution (High School Section),https://maps.google.com/?cid=8342356549361561541&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,,"secondary_school, school, point_of_interest, establishment"
ChIJNecNarcQ2jERdw5GN_6OhK4,Singapore Island Country Club (Bukit Location),https://maps.google.com/?cid=12575333282025442935&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"sports_club, point_of_interest, establishment"
ChIJVQ99T7ob2jERNaXB_mMtdZA,RoyalGreen Condominium,https://maps.google.com/?cid=10409276021235885365&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.2,"condominium_complex, point_of_interest, establishment"
ChIJ4xur9KYQ2jERlbDlNmIrpBI,Raffles Girls' Primary School,https://maps.google.com/?cid=1343246289691062421&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,,"primary_school, school, point_of_interest, establishment"
ChIJV7Z0bwYa2jER98QDzqfnkgE,Atlas Coffeehouse,https://maps.google.com/?cid=113407648539591927&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.2,"cafe, brunch_restaurant, coffee_shop, food_store, store, restaurant, food, point_of_interest, establishment"
ChIJm4FN5MoR2jER2GHX6oHY6bU,Guthrie House,https://maps.google.com/?cid=13108246242940903896&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.1,"corporate_office, point_of_interest, establishment"
ChIJDSomDJMQ2jER457NzGJLfBs,Swiss Club Singapore,https://maps.google.com/?cid=1980540823851081443&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.6,"point_of_interest, establishment"
ChIJWXnu7qAQ2jERrOlrI02ICVQ,Hwa Chong International School,https://maps.google.com/?cid=6055521038864476588&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,5,"school, point_of_interest, establishment"
ChIJO3xl2qsQ2jERGD-6BnHFtEA,Hollandse Club,https://maps.google.com/?cid=4662568603470151448&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.2,"point_of_interest, establishment"
ChIJzb8l46sQ2jER4NIDTCvdw_A,"The Japanese Association, Singapore",https://maps.google.com/?cid=17348953367589933792&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"point_of_interest, establishment"
ChIJ07MziFwX2jERAm3KTMyWP9o,Bishan MRT Station (CC15),https://maps.google.com/?cid=15726454228006890754&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"point_of_interest, establishment"
ChIJR_zeZdAX2jERLNdPT1CiXfU,Toa Payoh MRT Station (NS19),https://maps.google.com/?cid=17680466177938151212&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"point_of_interest, establishment"
ChIJC_JDKDAX2jERK0VIm3J7qZI,Thomson Plaza,https://maps.google.com/?cid=10568113732763272491&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.1,"shopping_mall, point_of_interest, establishment"
ChIJb-ErmBYX2jERBl1gF7cPIj4,Junction 8,https://maps.google.com/?cid=4477158258605317382&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.2,"shopping_mall, point_of_interest, establishment"
ChIJ3yUXvGYX2jERR500RLLrS60,Housing & Development Board,https://maps.google.com/?cid=12487333542695836999&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4,"local_government_office, government_office, point_of_interest, establishment"
ChIJo2AF9qcX2jERwGRcILnKveo,Aloft Singapore Novena,https://maps.google.com/?cid=16914898671934137536&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"hotel, wedding_venue, lodging, event_venue, point_of_interest, establishment"
ChIJx9MvzT8X2jERLvSR1fntFoI,Raffles Institution,https://maps.google.com/?cid=9373941331704017966&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,,"secondary_school, school, point_of_interest, establishment"
ChIJE0RfepAX2jERr_T2yF5Timc,Jadescape,https://maps.google.com/?cid=7460867399256306863&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"condominium_complex, point_of_interest, establishment"
ChIJe_9PgNMX2jERwEClesEv90w,Upper Thomson MRT Station (TE8),https://maps.google.com/?cid=5545953974162899136&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.6,"point_of_interest, establishment"
ChIJD-oMe0MX2jERS-R_Q9sYyA8,Caldecott MRT Station (CC17),https://maps.google.com/?cid=1137186235920409675&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.6,"point_of_interest, establishment"
ChIJZdlKPGAX2jERZlOP1cN5tpE,Zhongshan Mall,https://maps.google.com/?cid=10499713463269413734&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.1,"shopping_mall, point_of_interest, establishment"
ChIJy6DqZR0X2jERQphoBLLoAss,Braddell MRT Station (NS18),https://maps.google.com/?cid=14628510390928578626&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"point_of_interest, establishment"
ChIJ7avbBMEX2jERl-BLjstC8QQ,Toa Payoh Hub,https://maps.google.com/?cid=356139287572111511&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"shopping_mall, food_store, store, food, point_of_interest, establishment"
ChIJ0087lXcX2jERja3SYAbb1L0,Marymount MRT Station (CC16),https://maps.google.com/?cid=13678798788671745421&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"point_of_interest, establishment"
ChIJ5egbiV8X2jERZTyWeXcN7xU,Value Hotel Thomson,https://maps.google.com/?cid=1580496801022491749&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,3.5,"hotel, lodging, point_of_interest, establishment"
ChIJgUSj4W8X2jERgZPZQIq4F20,Gem Residences,https://maps.google.com/?cid=7860954578531488641&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,3.7,"condominium_complex, point_of_interest, establishment"
ChIJ8S_k7uIZ2jERykhndIzKOW8,Catholic Junior College,https://maps.google.com/?cid=8014659716479666378&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"university, point_of_interest, establishment"
ChIJ48Ai4mYX2jER5M71MMdN5NY,Toa Payoh,https://maps.google.com/?cid=15484586936721854180&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"subway_station, transit_station, point_of_interest, establishment"
ChIJcQc7a0YX2jERxIW83gvEGEk,MacRitchie Reservoir Park Car Park,https://maps.google.com/?cid=5267175319470376388&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"parking, point_of_interest, establishment"
ChIJUZgFRKwX2jERb8htKcSaiRU,Raffles Girls’ School (Secondary),https://maps.google.com/?cid=1551941713905174639&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,,"school, point_of_interest, establishment"
ChIJOxhExnIX2jEROgvMdV2bvHw,BCA Academy,https://maps.google.com/?cid=8988229782035237690&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"point_of_interest, establishment"
ChIJuxPYdnkX2jERGZ5cvcNOvJs,St Andrew's Junior College,https://maps.google.com/?cid=11221930974102986265&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.2,"university, point_of_interest, establishment"
ChIJX2aIQTgX2jERmJIluZZLty0,THE TRE VER,https://maps.google.com/?cid=3294184763168232088&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,3.5,"condominium_complex, apartment_building, point_of_interest, establishment"
ChIJOaGYeW4X2jERfxs9g4eb7KI,Toa Payoh Lorong 8 Market & Hawker Centre,https://maps.google.com/?cid=11739929334972750719&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.2,"restaurant, food, point_of_interest, establishment"
ChIJhaDz8-YZ2jERK__djVgpx2U,Toa Payoh Polyclinic,https://maps.google.com/?cid=7333875978510139179&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,3.1,"health, point_of_interest, establishment"
ChIJBy-bhXUX2jERaAp6CyjKLV4,The Arena Singapore,https://maps.google.com/?cid=6786302486857255528&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.1,"yoga_studio, fitness_center, gym, athletic_field, sports_complex, sports_coaching, school, sports_club, cafe, sports_activity_location, health, food, point_of_interest, establishment"
ChIJ_68_uG8X2jERyldHou77MrY,Pei Chun Public School,https://maps.google.com/?cid=13128832866081789898&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,3.7,"point_of_interest, establishment"
ChIJ410Ar3oX2jERATqJiwgW658,Kim Keat Palm Market & Food Centre,https://maps.google.com/?cid=11523328297514121729&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.1,"food_court, market, restaurant, food, point_of_interest, establishment"
ChIJwV19f3UX2jERfjdJxj6Fn6s,PUB Recreation Club,https://maps.google.com/?cid=12366749606443825022&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.2,"point_of_interest, establishment"
ChIJXyS6-XEX2jERux_6LEojh_o,Caritas Agape Village,https://maps.google.com/?cid=18052436432827064251&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.5,"community_center, event_venue, point_of_interest, establishment"
ChIJY2X9MmkX2jERoyngraY5a-I,Police Security Command,https://maps.google.com/?cid=16315197463124257187&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,,"police, point_of_interest, establishment"
ChIJdx6jPG4X2jERdZJA35IqLUM,Sheng Siong Supermarket,https://maps.google.com/?cid=4840571984792294005&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.2,"supermarket, grocery_store, food_store, store, food, point_of_interest, establishment"
ChIJ38-2-KgX2jERXuKtcHXtASg,Tesla Singapore - Toa Payoh,https://maps.google.com/?cid=2882846325151228510&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.5,"car_dealer, store, point_of_interest, establishment"
ChIJM0dPiHoX2jERDPDUgWihvCM,Sri Vairavimada Kaliamman Temple,https://maps.google.com/?cid=2575110557175967756&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.8,"hindu_temple, place_of_worship, point_of_interest, establishment"
ChIJocCX_G0X2jERHhyGz9UjyZU,First Toa Payoh Primary School,https://maps.google.com/?cid=10793197383186783262&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,,"primary_school, school, point_of_interest, establishment"
ChIJuatSAOkX2jER6QB06ZyJD0Q,ComfortDelGro Corporation Ltd,https://maps.google.com/?cid=4904289826254356713&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,3.1,"corporate_office, point_of_interest, establishment"
ChIJywfM93cX2jER5CCIUdltWYE,PUB Woodleigh Complex,https://maps.google.com/?cid=9320601683963158756&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,3.8,"government_office, point_of_interest, establishment"
ChIJe5hmJnIX2jERpmbH3qDsOmU,Braddell Tech,https://maps.google.com/?cid=7294402722156471974&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"storage, point_of_interest, establishment"
ChIJVenRmXkX2jERC4Mpx_9jbww,St Andrew's Hall,https://maps.google.com/?cid=896044801079214859&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,3,"point_of_interest, establishment"
ChIJXyS6-XEX2jERod6wnivtOYA,Marymount Centre,https://maps.google.com/?cid=9239676882129051297&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.5,"point_of_interest, establishment"
ChIJHWP2yp4X2jERMPKIX3NQsto,Grantral Mall/Grantral Complex@Macpherson,https://maps.google.com/?cid=15758746502577058352&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,3.7,"shopping_mall, point_of_interest, establishment"
ChIJs5FVJhIX2jER7efvOK7ObVM,The Woodleigh Mall,https://maps.google.com/?cid=6011688325284358125&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,3.9,"shopping_mall, point_of_interest, establishment"
ChIJN409H-AX2jERUGjku0klD2g,CDC Driving Centre (Ubi),https://maps.google.com/?cid=7498252903210313808&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,3.8,"point_of_interest, establishment"
ChIJuZAHGyAX2jER0IxgVzGE5hM,Tai Seng MRT Station (CC11),https://maps.google.com/?cid=1433978878818290896&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"point_of_interest, establishment"
ChIJbTmU9rMX2jER-x-599r8Rzg,ComfortDelGro Driving Centre,https://maps.google.com/?cid=4055488006859595771&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"point_of_interest, establishment"
ChIJyx3SvGYX2jERK_L_6GMhd3o,Ubi MRT Station (DT27),https://maps.google.com/?cid=8824558707850342955&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.6,"point_of_interest, establishment"
ChIJ28DTsvQX2jERHwn0Id9BDE4,Traffic Police Headquarters,https://maps.google.com/?cid=5623942461282060575&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,,"government_office, police, point_of_interest, establishment"
ChIJVyFPB_MX2jERb-CyOUVJ01w,Vertex,https://maps.google.com/?cid=6688770433244913775&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,3.9,"point_of_interest, establishment"
ChIJ-e0PCLsX2jERjbu598skU4w,The Minton,https://maps.google.com/?cid=10111466046830001037&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"condominium_complex, apartment_building, point_of_interest, establishment"
ChIJKyFMHWoX2jERPgj3zAs_T5I,Oxley BizHub - Huatzard,https://maps.google.com/?cid=10542714572613552190&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,3.6,"corporate_office, real_estate_agency, point_of_interest, establishment"
ChIJkVfhq34Z2jERSiSnfWt5e9k,MacPherson MRT Exit B,https://maps.google.com/?cid=15671252830942340170&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"point_of_interest, establishment"
ChIJIYhHZwEX2jER1tIbVhvPhoE,Joji’s Diner - Serangoon,https://maps.google.com/?cid=9333374994087662294&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.2,"diner, restaurant, food, point_of_interest, establishment"
ChIJcQWy_PEX2jEReysgrkFlVxc,Bartley MRT Station (CC12),https://maps.google.com/?cid=1681924318614793083&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"point_of_interest, establishment"
ChIJoY4MnY4X2jERSZqbAAU7Sg8,ibis Styles Singapore On Macpherson,https://maps.google.com/?cid=1101757951516580425&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,3.7,"hotel, lodging, point_of_interest, establishment"
ChIJH_hnBB4Y2jERgF3OpTEVDQ4,Ubi Techpark,https://maps.google.com/?cid=1012488794207575424&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,3.9,"point_of_interest, establishment"
ChIJ8TvwnY0X2jER3eTNw9iVmKE,Tai Seng,https://maps.google.com/?cid=11644221594796942557&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4,"subway_station, transit_station, point_of_interest, establishment"
ChIJ12drAI8X2jER8nyHevTALcw,Botanique at Bartley,https://maps.google.com/?cid=14712627713949531378&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.2,"condominium_complex, point_of_interest, establishment"
ChIJw7LDcjAX2jERsCEn61QAC-8,Woodleigh Village Hawker Centre,https://maps.google.com/?cid=17224861564531057072&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4,"restaurant, food, point_of_interest, establishment"
ChIJP6_oVKEX2jER8tuSBXrr2es,Serangoon,https://maps.google.com/?cid=16994873578171325426&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.2,"subway_station, transit_station, point_of_interest, establishment"
ChIJ7_AMIJkX2jER7Ch6tzCHNyI,Bidadari Park,https://maps.google.com/?cid=2465587964315052268&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"park, point_of_interest, establishment"
ChIJcWfV_mk92jERlqKEnZLi8os,Temasek Polytechnic,https://maps.google.com/?cid=10084371634971779734&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.2,"point_of_interest, establishment"
ChIJh1JQExsX2jERu42Fr43xXFg,Kaki Bukit MRT Station (DT28),https://maps.google.com/?cid=6367229564032486843&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.6,"point_of_interest, establishment"
ChIJIXd5bmI92jERurGm3gMY1bw,HomeTeamNS Bedok Reservoir Clubhouse,https://maps.google.com/?cid=13606808254069256634&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"sports_activity_location, point_of_interest, establishment"
ChIJrVSO7_gX2jERP4Ho2AQ_JC8,euHabitat,https://maps.google.com/?cid=3396909308995731775&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"condominium_complex, point_of_interest, establishment"
ChIJp7rLCkY92jERRFElyNyk4dU,Bedok Reservoir MRT Station (DT30),https://maps.google.com/?cid=15411780667996197188&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.5,"point_of_interest, establishment"
ChIJ4zaqZOQX2jERjQ-WmTsnOgE,VICOM Inspection Centre (Kaki Bukit),https://maps.google.com/?cid=88426279620448141&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,3.7,"car_repair, point_of_interest, establishment"
ChIJq5msxxc92jER1NRIVs4OSdo,Bedok North MRT Station (DT29),https://maps.google.com/?cid=15729119452941833428&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"point_of_interest, establishment"
ChIJO7A2amk92jER-5k3F3qJ7sM,Arc at Tampines Condominium,https://maps.google.com/?cid=14118373039321618939&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.2,"condominium_complex, real_estate_agency, point_of_interest, establishment"
ChIJWccVpW892jERV5h42PAl3E4,The Santorini,https://maps.google.com/?cid=5682458546188884055&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.2,"condominium_complex, point_of_interest, establishment"
ChIJRdzbymg92jERO03lA4RbvVw,Waterview,https://maps.google.com/?cid=6682598044646853947&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"condominium_complex, point_of_interest, establishment"
ChIJXXBT40Q92jERWBmP9cmRUyk,Waterfront Isle,https://maps.google.com/?cid=2977884075216279896&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.5,"condominium_complex, point_of_interest, establishment"
ChIJHzXTIXI92jERMlj22uu9IBw,Q Bay Residences,https://maps.google.com/?cid=2026828653005264946&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.2,"condominium_complex, point_of_interest, establishment"
ChIJUVVVRcIX2jERRnmyNaUIMFE,Singapore Air Force Museum,https://maps.google.com/?cid=5850185421617789254&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"tourist_attraction, museum, point_of_interest, establishment"
ChIJ4TqGV_sX2jERpTXYBmVKylM,Kaki Bukit,https://maps.google.com/?cid=6037720048210556325&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"subway_station, transit_station, point_of_interest, establishment"
ChIJg2bngFk92jERgUyLtkvBQ74,Archipelago,https://maps.google.com/?cid=13710014221575212161&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"condominium_complex, point_of_interest, establishment"
ChIJR_UM2OkX2jERgaDSFTob4mI,Paya Lebar Air Base,https://maps.google.com/?cid=7125287496741724289&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"bus_stop, transit_station, point_of_interest, establishment"
ChIJqUKFh_AX2jERDLl7AvYWBoI,Enterprise One,https://maps.google.com/?cid=9369201320650324236&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4,"real_estate_agency, point_of_interest, establishment"
ChIJP_k_02g92jERY5l4jhZVBIk,Caltex,https://maps.google.com/?cid=9873109838470879587&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,3.9,"gas_station, car_wash, convenience_store, food_store, atm, finance, store, food, point_of_interest, establishment"
